,OCC1950_NEW,NEW_IND50,YEAR,MIDWEST,NORTHEAST,SOUTH,WEST,EDUC1,EDUC2,EDUC3,EDUC4,EDUC5,educ_hs,FEMALE_COUNT,COUNT,FEM_RATIO,OCC_GENDER,LOG_MEDIAN_WAGE
1877,"Housekeepers and stewards, except private household",9,1950,,0.5,0.5,,,,0.5,,,0.5,2,2,1.0,female,1.8086417682260076
1878,"Housekeepers and stewards, except private household",9,1960,0.07692307692307693,0.4230769230769231,0.2692307692307692,0.23076923076923078,0.07692307692307693,,0.038461538461538464,0.11538461538461539,,0.7692307692307693,18,26,0.6923076923076923,female,2.2227570015998976
1879,"Housekeepers and stewards, except private household",9,1970,,0.2857142857142857,0.42857142857142855,0.2857142857142857,,,,0.14285714285714285,,0.8571428571428571,1,7,0.14285714285714285,male,2.532738332663231
1880,"Housekeepers, private household",8,1950,0.3939393939393939,0.30303030303030304,0.09090909090909091,0.21212121212121213,,0.06060606060606061,0.030303030303030304,0.06060606060606061,0.030303030303030304,0.8181818181818182,33,33,1.0,female,0.9861002632676626
1881,"Housekeepers, private household",8,1960,0.23098591549295774,0.24225352112676057,0.23943661971830985,0.28732394366197184,0.08732394366197183,0.09295774647887324,0.030985915492957747,0.030985915492957747,0.01971830985915493,0.7380281690140845,348,355,0.9802816901408451,female,1.2963338499965085
1882,"Housekeepers, private household",8,1970,0.24770642201834864,0.22935779816513763,0.27522935779816515,0.24770642201834864,0.05504587155963303,0.03669724770642202,0.01834862385321101,,,0.8899082568807339,105,109,0.963302752293578,female,1.7360705633674662
1883,"Housekeepers, private household",8,1980,0.24324324324324326,0.2972972972972973,0.1945945945945946,0.2648648648648649,0.08648648648648649,0.0918918918918919,0.03783783783783784,0.032432432432432434,0.043243243243243246,0.7081081081081081,180,185,0.972972972972973,female,1.9669186127450418
1884,"Housekeepers, private household",8,1990,0.09929078014184398,0.28368794326241137,0.3049645390070922,0.3120567375886525,0.15602836879432624,0.03546099290780142,,0.03546099290780142,0.014184397163120567,0.7588652482269503,134,141,0.950354609929078,female,1.8739859719849452
1885,"Inspectors, public administration",1,1980,0.4,0.2,0.4,,,,,,0.2,0.8,0,5,0.0,mixed,3.008432532757222
1886,"Inspectors, public administration",1,1990,0.25,0.25,0.25,0.25,0.125,,,0.5,0.125,0.25,2,8,0.25,male,2.5545373758806496
1887,"Inspectors, public administration",2,1980,0.21818181818181817,0.16363636363636364,0.41818181818181815,0.2,0.09090909090909091,0.16363636363636364,0.10909090909090909,0.03636363636363636,0.01818181818181818,0.5818181818181818,6,55,0.10909090909090909,male,2.8906842090782097
1888,"Inspectors, public administration",2,1990,0.1891891891891892,0.02702702702702703,0.5675675675675675,0.21621621621621623,0.35135135135135137,0.1891891891891892,,0.02702702702702703,,0.43243243243243246,4,37,0.10810810810810811,male,2.9499962642313067
1889,"Inspectors, public administration",3,1980,0.2777777777777778,0.2222222222222222,0.4444444444444444,0.05555555555555555,0.16666666666666666,0.16666666666666666,0.1111111111111111,,0.05555555555555555,0.5,2,18,0.1111111111111111,male,3.0139559250205012
1890,"Inspectors, public administration",3,1990,0.2962962962962963,0.1111111111111111,0.3333333333333333,0.25925925925925924,0.2222222222222222,0.1111111111111111,,0.18518518518518517,0.1111111111111111,0.37037037037037035,6,27,0.2222222222222222,male,3.0596096376426845
1891,"Inspectors, public administration",4,1980,0.1111111111111111,0.3333333333333333,0.5555555555555556,,,0.2222222222222222,,0.4444444444444444,0.1111111111111111,0.2222222222222222,1,9,0.1111111111111111,male,3.1468848842055572
1892,"Inspectors, public administration",4,1990,0.2727272727272727,0.09090909090909091,0.5,0.13636363636363635,0.18181818181818182,0.045454545454545456,,0.2727272727272727,0.045454545454545456,0.45454545454545453,7,22,0.3181818181818182,male,3.0055712181586713
1893,"Inspectors, public administration",5,1980,0.27586206896551724,0.1724137931034483,0.3793103448275862,0.1724137931034483,0.1724137931034483,0.034482758620689655,0.06896551724137931,0.06896551724137931,0.034482758620689655,0.6206896551724138,1,29,0.034482758620689655,male,2.8472685174786587
1894,"Inspectors, public administration",5,1990,0.2826086956521739,0.10869565217391304,0.2391304347826087,0.3695652173913043,0.2826086956521739,0.06521739130434782,,0.1956521739130435,0.043478260869565216,0.41304347826086957,8,46,0.17391304347826086,male,2.8460144109126047
1895,"Inspectors, public administration",6,1980,0.16666666666666666,0.5,0.16666666666666666,0.16666666666666666,,,,0.3333333333333333,0.16666666666666666,0.5,3,6,0.5,mixed,2.7916819794585845
1896,"Inspectors, public administration",6,1990,0.1,0.1,0.4,0.4,0.5,,,0.4,,0.1,1,10,0.1,male,2.793137823939065
1897,"Inspectors, public administration",7,1980,0.1891891891891892,0.32432432432432434,0.32432432432432434,0.16216216216216217,0.08108108108108109,0.13513513513513514,0.08108108108108109,0.1891891891891892,0.02702702702702703,0.4864864864864865,17,37,0.4594594594594595,mixed,2.5161327506348083
1898,"Inspectors, public administration",7,1990,0.21333333333333335,0.3333333333333333,0.24,0.21333333333333335,0.28,0.08,,0.3466666666666667,0.06666666666666667,0.22666666666666666,35,75,0.4666666666666667,mixed,2.840796972266315
1899,"Inspectors, public administration",8,1950,1.0,,,,,,,,1.0,,0,1,0.0,mixed,2.331572629867298
1900,"Inspectors, public administration",8,1980,0.21495327102803738,0.2523364485981308,0.34579439252336447,0.18691588785046728,0.09345794392523364,0.12149532710280374,0.09345794392523364,0.2616822429906542,0.12149532710280374,0.308411214953271,28,107,0.2616822429906542,male,2.6831169345569985
1901,"Inspectors, public administration",8,1990,0.18382352941176472,0.17647058823529413,0.33088235294117646,0.3088235294117647,0.25735294117647056,0.11029411764705882,,0.21323529411764705,0.11764705882352941,0.3014705882352941,55,136,0.40441176470588236,mixed,2.6787680555298996
1902,"Inspectors, public administration",9,1950,0.22950819672131148,0.29508196721311475,0.3770491803278688,0.09836065573770492,0.13114754098360656,0.16393442622950818,,0.14754098360655737,0.04918032786885246,0.5081967213114754,2,61,0.03278688524590164,male,2.5276875087935884
1903,"Inspectors, public administration",9,1960,0.2171945701357466,0.22926093514328807,0.29411764705882354,0.2594268476621418,0.11613876319758673,0.11764705882352941,0.04675716440422323,0.1297134238310709,0.05128205128205128,0.5384615384615384,24,663,0.03619909502262444,male,2.8244851971161253
1904,"Inspectors, public administration",9,1970,0.2041343669250646,0.24031007751937986,0.2997416020671835,0.2558139534883721,0.07751937984496124,0.16020671834625322,0.04392764857881137,0.1343669250645995,0.03875968992248062,0.5452196382428941,18,387,0.046511627906976744,male,2.9803946632169698
1905,"Inspectors, public administration",9,1980,0.1952191235059761,0.23904382470119523,0.3466135458167331,0.21912350597609562,0.08233731739707835,0.11553784860557768,0.0650730411686587,0.2589641434262948,0.12881806108897742,0.34926958831341304,113,753,0.150066401062417,male,2.966862491695874
1906,"Inspectors, public administration",9,1990,0.19444444444444445,0.2013888888888889,0.3501984126984127,0.25396825396825395,0.27380952380952384,0.08333333333333333,,0.32142857142857145,0.09523809523809523,0.2261904761904762,293,1008,0.2906746031746032,male,2.9499962642313067
1907,Insurance agents and brokers,1,1970,0.2857142857142857,0.14285714285714285,0.2857142857142857,0.2857142857142857,0.14285714285714285,0.5714285714285714,,,,0.2857142857142857,6,7,0.8571428571428571,female,2.6029099740233117
1908,Insurance agents and brokers,2,1960,,,,1.0,,,,1.0,,,0,1,0.0,mixed,2.776894071590074
1909,Insurance agents and brokers,2,1970,0.07692307692307693,0.15384615384615385,0.6923076923076923,0.07692307692307693,0.15384615384615385,0.23076923076923078,0.07692307692307693,0.15384615384615385,,0.38461538461538464,3,13,0.23076923076923078,male,2.6067745507897273
1910,Insurance agents and brokers,2,1990,0.5,0.5,,,0.5,,,,0.5,,2,2,1.0,female,3.141855352714416
1911,Insurance agents and brokers,3,1950,1.0,,,,,,,,,1.0,0,1,0.0,mixed,2.673609711121918
1912,Insurance agents and brokers,3,1960,0.5,0.16666666666666666,,0.3333333333333333,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,,0.3333333333333333,3,6,0.5,mixed,2.612752478025077
1913,Insurance agents and brokers,3,1970,0.45255474452554745,0.30656934306569344,0.12408759124087591,0.11678832116788321,0.058394160583941604,0.145985401459854,0.051094890510948905,0.0072992700729927005,,0.7372262773722628,60,137,0.43795620437956206,mixed,2.753004821021309
1914,Insurance agents and brokers,3,1980,,,1.0,,,,,,,1.0,1,1,1.0,female,2.4475625530664877
1915,Insurance agents and brokers,4,1950,,0.5,0.5,,0.5,,,,,0.5,0,2,0.0,mixed,2.0345232905447914
1916,Insurance agents and brokers,4,1960,0.25,0.5,0.25,,,0.25,,0.25,,0.5,0,4,0.0,mixed,3.0951797175887865
1917,Insurance agents and brokers,4,1970,0.25862068965517243,0.43103448275862066,0.20689655172413793,0.10344827586206896,0.10344827586206896,0.08620689655172414,0.08620689655172414,0.06896551724137931,0.017241379310344827,0.6379310344827587,36,58,0.6206896551724138,mixed,2.7273262055309626
1918,Insurance agents and brokers,5,1950,,1.0,,,,,,,,1.0,0,1,0.0,mixed,2.631677222317636
1919,Insurance agents and brokers,5,1960,,,1.0,,,,,0.3333333333333333,,0.6666666666666666,2,3,0.6666666666666666,mixed,2.286083262070732
1920,Insurance agents and brokers,5,1970,0.2328767123287671,0.2328767123287671,0.2534246575342466,0.2808219178082192,0.1095890410958904,0.07534246575342465,0.00684931506849315,0.03424657534246575,0.02054794520547945,0.7534246575342466,89,146,0.6095890410958904,mixed,2.649364664061251
1921,Insurance agents and brokers,5,1980,,,,1.0,,1.0,,,,,0,1,0.0,mixed,3.1137652779655816
1922,Insurance agents and brokers,6,1950,0.6666666666666666,,0.3333333333333333,,0.3333333333333333,,,0.3333333333333333,,0.3333333333333333,1,3,0.3333333333333333,mixed,2.3481019318185083
1923,Insurance agents and brokers,6,1960,0.25,,0.5,0.25,0.25,0.5,,,,0.25,1,4,0.25,male,2.6460365290075107
1924,Insurance agents and brokers,6,1970,0.2903225806451613,0.3064516129032258,0.27419354838709675,0.12903225806451613,0.12903225806451613,0.0967741935483871,0.03225806451612903,0.03225806451612903,0.016129032258064516,0.6935483870967742,43,62,0.6935483870967742,female,2.513775131955475
1925,Insurance agents and brokers,6,1990,,0.5,,0.5,0.5,,,0.5,,,0,2,0.0,mixed,2.931331856855576
1926,Insurance agents and brokers,7,1950,0.352,0.3,0.224,0.124,0.1,0.116,0.04,0.22,0.056,0.468,18,250,0.072,male,2.338623184440375
1927,Insurance agents and brokers,7,1960,0.27914740626605034,0.27606574216743707,0.29327170005136105,0.15151515151515152,0.10606060606060606,0.1268618387262455,0.059322033898305086,0.21777092963533642,0.06856702619414484,0.4214175654853621,337,3894,0.08654340010272214,male,2.6815124436511106
1928,Insurance agents and brokers,7,1970,0.27032779906343124,0.2677735206470839,0.28693060876968923,0.17496807151979565,0.10472541507024266,0.13282247765006386,0.05236270753512133,0.2192422307364836,0.06215410813111963,0.4286930608769689,443,2349,0.18859088974031502,male,2.896132226850708
1929,Insurance agents and brokers,7,1980,0.27242865941285155,0.23013754875795525,0.31287210018476697,0.1845616916444262,0.09997947033463354,0.12954218846232807,0.061178402792034486,0.2599055635393143,0.09053582426606446,0.3588585506056251,1747,4871,0.35865325395196057,mixed,2.7623805456472574
1930,Insurance agents and brokers,7,1990,0.24015232655004165,0.24169939307390217,0.329406164465072,0.18874211591098417,0.28477924550755684,0.08223253599904796,,0.3138164941092467,0.0479590622396763,0.2712126621444722,4278,8403,0.5091038914673331,mixed,2.7607542645927783
1931,Insurance agents and brokers,8,1950,1.0,,,,,,,,,1.0,0,1,0.0,mixed,2.169053700369523
1932,Insurance agents and brokers,8,1960,0.4444444444444444,,0.3333333333333333,0.2222222222222222,0.2222222222222222,0.1111111111111111,0.1111111111111111,,,0.5555555555555556,4,9,0.4444444444444444,mixed,2.362008600750469
1933,Insurance agents and brokers,8,1970,0.28205128205128205,0.32051282051282054,0.21794871794871795,0.1794871794871795,0.1282051282051282,0.08974358974358974,0.08333333333333333,0.12179487179487179,0.03205128205128205,0.5448717948717948,108,156,0.6923076923076923,female,2.497326988954112
1934,Insurance agents and brokers,8,1990,0.42857142857142855,,0.42857142857142855,0.14285714285714285,,0.2857142857142857,,0.2857142857142857,,0.42857142857142855,6,7,0.8571428571428571,female,2.203739258357413
1935,Insurance agents and brokers,9,1950,0.3333333333333333,,0.3333333333333333,0.3333333333333333,,0.6666666666666666,,,,0.3333333333333333,0,3,0.0,mixed,2.3481019318185083
1936,Insurance agents and brokers,9,1960,0.15384615384615385,0.5384615384615384,0.15384615384615385,0.15384615384615385,,0.07692307692307693,0.15384615384615385,0.23076923076923078,0.07692307692307693,0.46153846153846156,0,13,0.0,mixed,2.72534127856867
1937,Insurance agents and brokers,9,1970,0.16470588235294117,0.22941176470588234,0.38235294117647056,0.2235294117647059,0.1411764705882353,0.07058823529411765,0.023529411764705882,0.07647058823529412,0.011764705882352941,0.6764705882352942,98,170,0.5764705882352941,mixed,2.717956633826507
1938,Insurance agents and brokers,9,1980,,,1.0,,,,,,,1.0,1,1,1.0,female,2.8906842090782097
1939,Insurance agents and brokers,9,1990,,,0.5,0.5,0.5,,,,,0.5,2,4,0.5,mixed,2.932065323813449
1940,Janitors and sextons,1,1960,1.0,,,,0.5,,,,,0.5,0,2,0.0,mixed,1.8482754912432924
1941,Janitors and sextons,1,1980,0.2777777777777778,0.05555555555555555,0.3888888888888889,0.2777777777777778,0.16666666666666666,0.08333333333333333,,0.05555555555555555,0.027777777777777776,0.6666666666666666,6,36,0.16666666666666666,male,2.4983095205423087
1942,Janitors and sextons,1,1990,0.3125,0.125,0.2916666666666667,0.2708333333333333,0.28125,0.08333333333333333,,0.08333333333333333,0.020833333333333332,0.53125,22,96,0.22916666666666666,male,2.290750635347043
1943,Janitors and sextons,2,1950,0.5,,,0.5,,,0.5,,,0.5,0,2,0.0,mixed,1.520601638456245
1944,Janitors and sextons,2,1960,0.058823529411764705,0.11764705882352941,0.4117647058823529,0.4117647058823529,0.11764705882352941,0.058823529411764705,0.058823529411764705,,,0.7647058823529411,4,17,0.23529411764705882,male,2.326619909178578
1945,Janitors and sextons,2,1970,0.20689655172413793,0.13793103448275862,0.3448275862068966,0.3103448275862069,,,0.034482758620689655,0.034482758620689655,,0.9310344827586207,1,29,0.034482758620689655,male,2.7809786730637147
1946,Janitors and sextons,2,1980,0.2535211267605634,0.1056338028169014,0.4295774647887324,0.2112676056338028,0.09154929577464789,0.09859154929577464,0.02112676056338028,0.028169014084507043,0.014084507042253521,0.7464788732394366,24,142,0.16901408450704225,male,2.56875384288002
1947,Janitors and sextons,2,1990,0.24632352941176472,0.17647058823529413,0.33455882352941174,0.2426470588235294,0.22058823529411764,0.05514705882352941,,0.04411764705882353,0.007352941176470588,0.6727941176470589,68,272,0.25,male,2.5230984417829494
1948,Janitors and sextons,3,1950,0.2,0.2,0.4,0.2,,,,,,1.0,0,5,0.0,mixed,1.9508001343495052
1949,Janitors and sextons,3,1960,0.4805194805194805,0.15584415584415584,0.18181818181818182,0.18181818181818182,0.09090909090909091,0.06493506493506493,0.06493506493506493,0.025974025974025976,,0.7532467532467533,8,77,0.1038961038961039,male,2.4282017236340856
1950,Janitors and sextons,3,1970,0.44571428571428573,0.22285714285714286,0.2057142857142857,0.12571428571428572,0.06285714285714286,0.08,0.02857142857142857,0.011428571428571429,0.005714285714285714,0.8114285714285714,8,175,0.045714285714285714,male,2.708241753636078
1951,Janitors and sextons,3,1980,0.4304932735426009,0.20328849028400597,0.2257100149476831,0.14050822122571002,0.09566517189835576,0.06278026905829596,0.026905829596412557,0.014947683109118086,0.016442451420029897,0.7832585949177877,89,669,0.13303437967115098,male,2.7571974443684555
1952,Janitors and sextons,3,1990,0.42398286937901497,0.18629550321199143,0.26017130620985013,0.12955032119914348,0.23768736616702354,0.044967880085653104,,0.023554603854389723,0.004282655246252677,0.6895074946466809,131,934,0.14025695931477516,male,2.578432707798824
1953,Janitors and sextons,4,1950,0.3333333333333333,0.1111111111111111,0.1111111111111111,0.4444444444444444,0.1111111111111111,,0.1111111111111111,,,0.7777777777777778,2,9,0.2222222222222222,male,1.9984281833387598
1954,Janitors and sextons,4,1960,0.35384615384615387,0.13846153846153847,0.2923076923076923,0.2153846153846154,0.07692307692307693,0.06153846153846154,0.046153846153846156,0.015384615384615385,,0.8,8,65,0.12307692307692308,male,2.33634509685162
1955,Janitors and sextons,4,1970,0.39344262295081966,0.14754098360655737,0.319672131147541,0.13934426229508196,0.04918032786885246,0.04918032786885246,0.01639344262295082,,0.00819672131147541,0.8770491803278688,7,122,0.05737704918032787,male,2.600035476239882
1956,Janitors and sextons,4,1980,0.3260437375745527,0.17892644135188868,0.3817097415506958,0.11332007952286283,0.08946322067594434,0.0775347912524851,0.03578528827037773,0.02982107355864811,0.011928429423459244,0.7554671968190855,62,503,0.12326043737574553,male,2.6831169345569985
1957,Janitors and sextons,4,1990,0.3173913043478261,0.16231884057971013,0.40869565217391307,0.11159420289855072,0.20579710144927535,0.04927536231884058,,0.030434782608695653,0.004347826086956522,0.7101449275362319,102,690,0.14782608695652175,male,2.6161939275512096
1958,Janitors and sextons,5,1950,,,0.5,0.5,,,,0.5,,0.5,0,2,0.0,mixed,1.8938382611903481
1959,Janitors and sextons,5,1960,0.34,0.24,0.22,0.2,0.1,0.14,0.1,0.02,,0.64,7,50,0.14,male,2.3426327235389346
1960,Janitors and sextons,5,1970,0.22058823529411764,0.3382352941176471,0.2647058823529412,0.17647058823529413,0.14705882352941177,0.058823529411764705,0.029411764705882353,0.014705882352941176,,0.75,5,68,0.07352941176470588,male,2.600035476239882
1961,Janitors and sextons,5,1980,0.29737609329446063,0.17784256559766765,0.30903790087463556,0.21574344023323616,0.12536443148688048,0.08163265306122448,0.026239067055393587,0.03206997084548105,0.008746355685131196,0.7259475218658892,43,343,0.12536443148688048,male,2.762170959959287
1962,Janitors and sextons,5,1990,0.2953156822810591,0.22810590631364563,0.285132382892057,0.19144602851323828,0.23014256619144602,0.06720977596741344,,0.04276985743380855,0.008146639511201629,0.6517311608961304,70,491,0.1425661914460285,male,2.6654440847884535
1963,Janitors and sextons,6,1950,0.3333333333333333,0.2,0.3333333333333333,0.13333333333333333,,0.06666666666666667,,,,0.9333333333333333,0,15,0.0,mixed,1.7415362452311633
1964,Janitors and sextons,6,1960,0.3670886075949367,0.10126582278481013,0.3037974683544304,0.22784810126582278,0.11392405063291139,0.06329113924050633,0.012658227848101266,0.06329113924050633,0.012658227848101266,0.7341772151898734,7,79,0.08860759493670886,male,1.927980766140814
1965,Janitors and sextons,6,1970,0.3162393162393162,0.24786324786324787,0.1794871794871795,0.2564102564102564,0.09401709401709402,0.05982905982905983,0.017094017094017096,0.02564102564102564,0.017094017094017096,0.7863247863247863,12,117,0.10256410256410256,male,2.471820407055829
1966,Janitors and sextons,6,1980,0.33993399339933994,0.17986798679867988,0.23267326732673269,0.24752475247524752,0.0924092409240924,0.07425742574257425,0.0462046204620462,0.037953795379537955,0.009900990099009901,0.7392739273927392,106,606,0.17491749174917492,male,2.3432537603267334
1967,Janitors and sextons,6,1990,0.2996168582375479,0.1900383141762452,0.29272030651340997,0.21762452107279692,0.2053639846743295,0.04674329501915709,,0.03984674329501916,0.006896551724137931,0.7011494252873564,291,1305,0.22298850574712645,male,2.1419118097533483
1968,Janitors and sextons,7,1950,0.3125,0.3125,0.0625,0.3125,0.0625,0.125,0.0625,,0.0625,0.6875,2,16,0.125,male,2.0252126641436323
1969,Janitors and sextons,7,1960,0.24615384615384617,0.23846153846153847,0.19230769230769232,0.3230769230769231,0.07692307692307693,0.07692307692307693,0.046153846153846156,0.023076923076923078,0.023076923076923078,0.7538461538461538,21,130,0.16153846153846155,male,2.2186919385582726
1970,Janitors and sextons,7,1970,0.3,0.33636363636363636,0.19090909090909092,0.17272727272727273,0.1,0.07272727272727272,0.03636363636363636,0.03636363636363636,0.02727272727272727,0.7272727272727273,17,110,0.15454545454545454,male,2.336431608552629
1971,Janitors and sextons,7,1980,0.2708757637474542,0.24236252545824846,0.3380855397148676,0.14867617107942974,0.0835030549898167,0.08961303462321792,0.02240325865580448,0.04684317718940937,0.018329938900203666,0.7393075356415478,98,491,0.19959266802443992,male,2.419862846377664
1972,Janitors and sextons,7,1990,0.24761904761904763,0.20634920634920634,0.3502645502645503,0.19576719576719576,0.23597883597883598,0.04867724867724868,,0.03492063492063492,0.005291005291005291,0.6751322751322751,226,945,0.23915343915343915,male,2.2869859821668164
1973,Janitors and sextons,8,1950,0.391304347826087,0.1956521739130435,0.17391304347826086,0.2391304347826087,0.13043478260869565,0.08695652173913043,0.021739130434782608,0.08695652173913043,0.043478260869565216,0.6304347826086957,5,46,0.10869565217391304,male,2.0211593703771387
1974,Janitors and sextons,8,1960,0.3534278959810875,0.19030732860520094,0.17612293144208038,0.2801418439716312,0.10520094562647754,0.0933806146572104,0.057919621749408984,0.024822695035460994,0.01773049645390071,0.7009456264775413,125,846,0.14775413711583923,male,2.2805847605670637
1975,Janitors and sextons,8,1970,0.3455797933409874,0.20321469575200918,0.1859931113662457,0.26521239954075776,0.10677382319173363,0.08381171067738231,0.040183696900114814,0.02066590126291619,0.018369690011481057,0.730195177956372,121,871,0.13892078071182548,male,2.4945729249715387
1976,Janitors and sextons,8,1980,0.30842078320962374,0.22498080368569234,0.24392116713590992,0.222677245968774,0.09418991553621704,0.08497568466854363,0.03941643204504735,0.03634502175582288,0.025595085743537242,0.7194778602508318,1018,3907,0.2605579728692091,male,2.354762371552435
1977,Janitors and sextons,8,1990,0.2790938511326861,0.22446601941747574,0.28504854368932037,0.2113915857605178,0.22705501618122978,0.04634304207119741,,0.04284789644012945,0.009449838187702266,0.6743042071197412,2657,7725,0.3439482200647249,mixed,2.2720195986409797
1978,Janitors and sextons,9,1950,0.25,0.16666666666666666,0.5,0.08333333333333333,,0.4166666666666667,0.08333333333333333,,,0.5,3,12,0.25,male,2.140110223337887
1979,Janitors and sextons,9,1960,0.29411764705882354,0.17647058823529413,0.3333333333333333,0.19607843137254902,0.12745098039215685,0.058823529411764705,0.049019607843137254,0.029411764705882353,,0.7352941176470589,10,102,0.09803921568627451,male,2.278175117349089
1980,Janitors and sextons,9,1970,0.20833333333333334,0.19791666666666666,0.21875,0.375,0.09375,0.13541666666666666,,0.010416666666666666,0.010416666666666666,0.75,11,96,0.11458333333333333,male,2.590468903749679
1981,Janitors and sextons,9,1980,0.29094827586206895,0.20043103448275862,0.27801724137931033,0.23060344827586207,0.09482758620689655,0.07974137931034483,0.021551724137931036,0.032327586206896554,0.021551724137931036,0.75,69,464,0.14870689655172414,male,2.5085246342909944
1982,Janitors and sextons,9,1990,0.2525399129172714,0.21770682148040638,0.31059506531204645,0.21915820029027577,0.25544267053701014,0.06095791001451379,,0.030478955007256895,0.013062409288824383,0.6400580551523948,145,689,0.2104499274310595,male,2.4498153299767305
1983,"Jewelers, watchmakers, goldsmiths, and silversmiths",2,1990,,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.3333333333333333,,,,,0,3,0.0,mixed,2.410014056173861
1984,"Jewelers, watchmakers, goldsmiths, and silversmiths",3,1950,,0.8571428571428571,,0.14285714285714285,,,,,,1.0,3,7,0.42857142857142855,mixed,2.2075199811973194
1985,"Jewelers, watchmakers, goldsmiths, and silversmiths",3,1960,0.16666666666666666,0.6666666666666666,0.1,0.06666666666666667,0.06666666666666667,0.06666666666666667,,0.06666666666666667,,0.8,2,30,0.06666666666666667,male,2.594308163764977
1986,"Jewelers, watchmakers, goldsmiths, and silversmiths",3,1970,,0.6363636363636364,0.2727272727272727,0.09090909090909091,,0.09090909090909091,,,,0.9090909090909091,9,22,0.4090909090909091,mixed,2.6207715721530658
1987,"Jewelers, watchmakers, goldsmiths, and silversmiths",3,1980,0.1415929203539823,0.48672566371681414,0.20353982300884957,0.168141592920354,0.11504424778761062,0.061946902654867256,0.02654867256637168,0.061946902654867256,0.008849557522123894,0.7256637168141593,37,113,0.3274336283185841,male,2.5537858784542147
1988,"Jewelers, watchmakers, goldsmiths, and silversmiths",3,1990,0.0962962962962963,0.5111111111111111,0.1259259259259259,0.26666666666666666,0.2222222222222222,0.0962962962962963,,0.07407407407407407,0.02962962962962963,0.5777777777777777,45,135,0.3333333333333333,mixed,2.5138941866612527
1989,"Jewelers, watchmakers, goldsmiths, and silversmiths",4,1950,1.0,,,,,,,,,1.0,0,1,0.0,mixed,2.2414921967602504
1990,"Jewelers, watchmakers, goldsmiths, and silversmiths",4,1980,0.16666666666666666,0.16666666666666666,0.6111111111111112,0.05555555555555555,0.05555555555555555,0.3333333333333333,,0.05555555555555555,,0.5555555555555556,2,18,0.1111111111111111,male,3.1303250810855694
1991,"Jewelers, watchmakers, goldsmiths, and silversmiths",4,1990,,0.25,0.75,,0.125,0.25,,,,0.625,3,8,0.375,mixed,3.3025527013445437
1992,"Jewelers, watchmakers, goldsmiths, and silversmiths",5,1980,0.5,,0.5,,,0.5,0.25,,,0.25,2,4,0.5,mixed,2.6658789054004393
1993,"Jewelers, watchmakers, goldsmiths, and silversmiths",5,1990,0.21052631578947367,0.05263157894736842,0.5789473684210527,0.15789473684210525,0.21052631578947367,0.3684210526315789,,0.05263157894736842,,0.3684210526315789,0,19,0.0,mixed,3.079207995711313
1994,"Jewelers, watchmakers, goldsmiths, and silversmiths",6,1950,0.25,0.3333333333333333,0.16666666666666666,0.25,0.16666666666666666,,,,0.08333333333333333,0.75,0,12,0.0,mixed,2.2414921967602504
1995,"Jewelers, watchmakers, goldsmiths, and silversmiths",6,1960,0.2236842105263158,0.21052631578947367,0.2894736842105263,0.27631578947368424,0.06578947368421052,0.13157894736842105,0.039473684210526314,0.013157894736842105,,0.75,2,76,0.02631578947368421,male,2.4511810896310755
1996,"Jewelers, watchmakers, goldsmiths, and silversmiths",6,1970,0.23529411764705882,0.23529411764705882,0.17647058823529413,0.35294117647058826,0.029411764705882353,0.058823529411764705,0.029411764705882353,0.058823529411764705,0.029411764705882353,0.7941176470588235,1,34,0.029411764705882353,male,2.7067423234330494
1997,"Jewelers, watchmakers, goldsmiths, and silversmiths",6,1980,0.21052631578947367,0.2,0.35789473684210527,0.23157894736842105,0.1368421052631579,0.11578947368421053,0.05263157894736842,0.08421052631578947,0.021052631578947368,0.5894736842105263,13,95,0.1368421052631579,male,2.5260619220983758
1998,"Jewelers, watchmakers, goldsmiths, and silversmiths",6,1990,0.2,0.2,0.3904761904761905,0.20952380952380953,0.32857142857142857,0.08571428571428572,,0.11428571428571428,0.03333333333333333,0.4380952380952381,58,210,0.2761904761904762,male,2.492796847495139
1999,"Jewelers, watchmakers, goldsmiths, and silversmiths",7,1970,1.0,,,,,,,,,1.0,0,1,0.0,mixed,2.5259489328871836
2000,"Jewelers, watchmakers, goldsmiths, and silversmiths",7,1990,,1.0,,,,,,1.0,,,0,1,0.0,mixed,1.8852855272388787
2001,"Jewelers, watchmakers, goldsmiths, and silversmiths",8,1950,0.4,0.2,0.4,,,,,,,1.0,0,5,0.0,mixed,2.365027346331805
2002,"Jewelers, watchmakers, goldsmiths, and silversmiths",8,1960,0.2222222222222222,0.3888888888888889,0.2222222222222222,0.16666666666666666,0.05555555555555555,0.1111111111111111,,0.05555555555555555,,0.7777777777777778,1,18,0.05555555555555555,male,2.415213232613076
2003,"Jewelers, watchmakers, goldsmiths, and silversmiths",8,1970,0.5,0.125,0.125,0.25,,,,,,1.0,0,8,0.0,mixed,2.7166564613193636
2004,"Jewelers, watchmakers, goldsmiths, and silversmiths",8,1980,0.22807017543859648,0.2807017543859649,0.22807017543859648,0.2631578947368421,0.17543859649122806,0.08771929824561403,,0.10526315789473684,0.07017543859649122,0.5614035087719298,7,57,0.12280701754385964,male,2.57650719949874
